graphNo, Vertex-Num, radius, diameter, entropy
22638, 17, 4, 7, 4.0641
22639, 17, 4, 7, 4.06058
22640, 17, 4, 7, 4.06286
22641, 17, 4, 7, 4.06016
22642, 17, 3, 6, 4.06125
22643, 17, 4, 8, 4.06371
22644, 17, 4, 8, 4.06106
22645, 17, 3, 6, 4.06235
22646, 17, 4, 7, 4.06307
22647, 17, 4, 7, 4.05946
22648, 17, 3, 6, 4.05976
22649, 17, 4, 7, 4.0594
22650, 17, 4, 8, 4.0633
22651, 17, 4, 8, 4.06042
22652, 17, 3, 6, 4.06136
22653, 17, 3, 6, 4.05926
22654, 17, 4, 8, 4.06319
22655, 17, 4, 8, 4.05997
22656, 17, 4, 8, 4.06263
22657, 17, 4, 8, 4.05982
22658, 17, 4, 7, 4.06109
22659, 17, 5, 9, 4.06429
22660, 17, 5, 9, 4.06165
22661, 17, 4, 7, 4.06117
22662, 17, 4, 8, 4.05792
22663, 17, 4, 8, 4.057
22664, 17, 4, 8, 4.05781
22665, 17, 4, 8, 4.05711
22666, 17, 5, 9, 4.05485
22667, 17, 5, 9, 4.05523
22668, 17, 5, 9, 4.05782
22669, 17, 5, 9, 4.0574
22670, 17, 5, 10, 4.05586
22671, 17, 4, 7, 4.05967
22672, 17, 4, 7, 4.05924
22673, 17, 4, 8, 4.05887
22674, 17, 4, 8, 4.06153
22675, 17, 4, 8, 4.05874
22676, 17, 3, 6, 4.05919
22677, 17, 4, 8, 4.05898
22678, 17, 5, 9, 4.06307
22679, 17, 5, 9, 4.06076
22680, 17, 4, 7, 4.05982
22681, 17, 3, 6, 4.05986
22682, 17, 4, 7, 4.06314
22683, 17, 4, 7, 4.06312
22684, 17, 4, 8, 4.05989
22685, 17, 4, 7, 4.06171
22686, 17, 4, 8, 4.06489
22687, 17, 3, 6, 4.06144
22688, 17, 4, 7, 4.05738
22689, 17, 4, 7, 4.05846
22690, 17, 4, 7, 4.05754
22691, 17, 4, 8, 4.05707
22692, 17, 4, 8, 4.05654
22693, 17, 4, 8, 4.05531
22694, 17, 5, 9, 4.05474
22695, 17, 4, 8, 4.05673
22696, 17, 4, 8, 4.05646
22697, 17, 5, 9, 4.05498
22698, 17, 3, 6, 4.06025
22699, 17, 4, 7, 4.05835
22700, 17, 4, 7, 4.05765
22701, 17, 4, 7, 4.05769
22702, 17, 4, 7, 4.05649
22703, 17, 4, 8, 4.05393
22704, 17, 4, 7, 4.06091
22705, 17, 3, 6, 4.05959
22706, 17, 4, 8, 4.05884
22707, 17, 4, 8, 4.06295
22708, 17, 3, 6, 4.05973
22709, 17, 4, 7, 4.05612
22710, 17, 4, 7, 4.05742
22711, 17, 4, 7, 4.05685
22712, 17, 4, 8, 4.05495
22713, 17, 3, 6, 4.05878
22714, 17, 3, 6, 4.05857
22715, 17, 3, 6, 4.0573
22716, 17, 4, 7, 4.05466
22717, 17, 3, 5, 4.06085
22718, 17, 4, 7, 4.06085
22719, 17, 4, 8, 4.06448
22720, 17, 4, 8, 4.05714
22721, 17, 4, 8, 4.06362
22722, 17, 4, 8, 4.0574
22723, 17, 4, 7, 4.05795
22724, 17, 5, 9, 4.06448
22725, 17, 5, 9, 4.05868
22726, 17, 4, 7, 4.06278
22727, 17, 4, 7, 4.05952
22728, 17, 5, 9, 4.06201
22729, 17, 5, 9, 4.05638
22730, 17, 5, 9, 4.06202
22731, 17, 5, 9, 4.05697
22732, 17, 4, 7, 4.05743
22733, 17, 5, 10, 4.06354
22734, 17, 5, 10, 4.05887
22735, 17, 4, 8, 4.06012
22736, 17, 3, 6, 4.05935
22737, 17, 4, 8, 4.05993
22738, 17, 4, 8, 4.06072
22739, 17, 5, 9, 4.05669
22740, 17, 4, 7, 4.05766
22741, 17, 5, 9, 4.06218
22742, 17, 4, 7, 4.0585
22743, 17, 4, 8, 4.05354
22744, 17, 3, 6, 4.06255
22745, 17, 3, 6, 4.06169
22746, 17, 4, 7, 4.06235
22747, 17, 3, 6, 4.0592
22748, 17, 4, 7, 4.06149
22749, 17, 4, 8, 4.06162
22750, 17, 4, 7, 4.06149
22751, 17, 4, 8, 4.0637
22752, 17, 4, 7, 4.05906
22753, 17, 3, 6, 4.06
22754, 17, 4, 7, 4.05645
22755, 17, 4, 8, 4.05363
22756, 17, 4, 8, 4.05236
22757, 17, 4, 8, 4.05542
22758, 17, 5, 9, 4.05358
22759, 17, 5, 9, 4.05273
22760, 17, 4, 7, 4.05686
22761, 17, 4, 8, 4.05545
22762, 17, 3, 6, 4.05796
22763, 17, 4, 7, 4.05431
22764, 17, 4, 7, 4.05268
22765, 17, 3, 6, 4.05872
22766, 17, 4, 8, 4.05882
22767, 17, 4, 8, 4.05773
22768, 17, 3, 6, 4.05787
22769, 17, 4, 8, 4.05976
22770, 17, 5, 9, 4.0615
22771, 17, 5, 9, 4.06056
22772, 17, 4, 7, 4.05699
22773, 17, 4, 7, 4.05617
22774, 17, 3, 6, 4.0589
22775, 17, 4, 7, 4.06021
22776, 17, 4, 8, 4.05997
22777, 17, 4, 7, 4.06096
22778, 17, 4, 7, 4.06057
22779, 17, 4, 8, 4.06216
22780, 17, 4, 7, 4.05776
22781, 17, 3, 6, 4.05926
22782, 17, 4, 7, 4.05597
22783, 17, 4, 8, 4.05318
22784, 17, 4, 7, 4.05513
22785, 17, 4, 8, 4.05292
22786, 17, 4, 8, 4.05192
22787, 17, 4, 8, 4.05191
22788, 17, 4, 8, 4.05291
22789, 17, 5, 9, 4.0513
22790, 17, 5, 9, 4.05055
22791, 17, 4, 7, 4.0563
22792, 17, 4, 7, 4.05522
22793, 17, 4, 8, 4.05274
22794, 17, 3, 6, 4.05772
22795, 17, 4, 7, 4.05419
22796, 17, 4, 7, 4.0526
22797, 17, 3, 6, 4.05838
22798, 17, 4, 8, 4.05601
22799, 17, 3, 6, 4.05726
22800, 17, 4, 8, 4.05749
22801, 17, 5, 9, 4.05846
22802, 17, 4, 7, 4.05529
22803, 17, 3, 5, 4.06033
22804, 17, 4, 7, 4.05966
22805, 17, 3, 6, 4.06071
22806, 17, 3, 6, 4.05882
22807, 17, 3, 6, 4.0576
22808, 17, 4, 7, 4.05444
22809, 17, 4, 8, 4.0522
22810, 17, 4, 7, 4.05301
22811, 17, 4, 8, 4.05118
22812, 17, 4, 8, 4.05033
22813, 17, 3, 6, 4.05806
22814, 17, 4, 7, 4.05447
22815, 17, 4, 7, 4.05287
22816, 17, 3, 6, 4.0587
22817, 17, 4, 7, 4.05795
22818, 17, 4, 8, 4.05604
22819, 17, 5, 9, 4.06004
22820, 17, 3, 6, 4.05722
22821, 17, 5, 9, 4.05912
22822, 17, 4, 8, 4.0572
22823, 17, 4, 7, 4.05446
22824, 17, 4, 7, 4.05625
22825, 17, 4, 8, 4.05413
22826, 17, 5, 9, 4.05622
22827, 17, 4, 8, 4.05593
22828, 17, 3, 6, 4.05649
22829, 17, 5, 9, 4.05678
22830, 17, 4, 8, 4.0536
22831, 17, 4, 7, 4.05351
22832, 17, 3, 6, 4.05691
22833, 17, 4, 8, 4.0539
22834, 17, 4, 7, 4.05266
22835, 17, 3, 5, 4.06176
22836, 17, 3, 6, 4.06214
22837, 17, 4, 7, 4.06323
22838, 17, 3, 6, 4.06252
22839, 17, 4, 7, 4.06229
22840, 17, 3, 6, 4.06331
22841, 17, 4, 7, 4.06425
22842, 17, 4, 7, 4.05887
22843, 17, 3, 6, 4.06021
22844, 17, 4, 7, 4.06314
22845, 17, 4, 8, 4.064
22846, 17, 4, 8, 4.05995
22847, 17, 3, 6, 4.0625
22848, 17, 3, 6, 4.06063
22849, 17, 4, 7, 4.06129
22850, 17, 4, 8, 4.06305
22851, 17, 4, 7, 4.06117
22852, 17, 4, 7, 4.06212
22853, 17, 4, 8, 4.0627
22854, 17, 4, 7, 4.06176
22855, 17, 4, 7, 4.05962
22856, 17, 4, 8, 4.05637
22857, 17, 4, 7, 4.06
22858, 17, 4, 8, 4.05705
22859, 17, 4, 8, 4.0549
22860, 17, 4, 8, 4.0557
22861, 17, 4, 8, 4.06069
22862, 17, 5, 9, 4.05822
22863, 17, 5, 9, 4.05708
22864, 17, 4, 7, 4.06032
22865, 17, 4, 7, 4.06061
22866, 17, 4, 8, 4.06114
22867, 17, 4, 8, 4.06262
22868, 17, 4, 8, 4.05791
22869, 17, 3, 6, 4.05928
22870, 17, 4, 8, 4.06231
22871, 17, 4, 8, 4.05838
22872, 17, 5, 9, 4.06393
22873, 17, 5, 9, 4.06008
22874, 17, 4, 7, 4.06062
22875, 17, 3, 6, 4.06048
22876, 17, 4, 7, 4.06094
22877, 17, 4, 8, 4.06293
22878, 17, 4, 7, 4.06106
22879, 17, 4, 7, 4.06224
22880, 17, 4, 8, 4.06304
22881, 17, 4, 7, 4.06098
22882, 17, 3, 6, 4.05898
22883, 17, 4, 7, 4.05929
22884, 17, 4, 8, 4.05625
22885, 17, 4, 7, 4.05902
22886, 17, 4, 8, 4.05641
22887, 17, 4, 8, 4.05487
22888, 17, 4, 8, 4.05521
22889, 17, 4, 8, 4.05885
22890, 17, 5, 9, 4.05677
22891, 17, 5, 9, 4.0558
22892, 17, 4, 7, 4.05983
22893, 17, 4, 7, 4.05939
22894, 17, 4, 8, 4.05902
22895, 17, 4, 8, 4.06102
22896, 17, 4, 8, 4.05722
22897, 17, 3, 6, 4.05904
22898, 17, 4, 8, 4.06145
22899, 17, 4, 8, 4.05802
22900, 17, 5, 9, 4.06312
22901, 17, 5, 9, 4.05994
22902, 17, 4, 7, 4.05937
22903, 17, 4, 7, 4.05524
22904, 17, 3, 5, 4.0615
22905, 17, 4, 7, 4.0631
22906, 17, 4, 7, 4.06096
22907, 17, 3, 6, 4.06285
22908, 17, 3, 6, 4.06141
22909, 17, 3, 6, 4.05892
22910, 17, 3, 6, 4.06007
22911, 17, 4, 7, 4.05695
22912, 17, 4, 7, 4.05842
22913, 17, 4, 8, 4.05595
22914, 17, 4, 7, 4.05553
22915, 17, 4, 8, 4.05482
22916, 17, 4, 7, 4.05791
22917, 17, 4, 8, 4.05593
22918, 17, 4, 8, 4.05501
22919, 17, 3, 6, 4.06058
22920, 17, 4, 7, 4.05865
22921, 17, 4, 7, 4.05795
22922, 17, 3, 6, 4.05944
22923, 17, 4, 7, 4.05575
22924, 17, 4, 7, 4.0541
22925, 17, 3, 6, 4.06018
22926, 17, 4, 7, 4.06011
22927, 17, 3, 6, 4.05964
22928, 17, 4, 7, 4.06097
22929, 17, 4, 8, 4.05749
22930, 17, 4, 8, 4.06197
22931, 17, 3, 6, 4.05937
22932, 17, 4, 7, 4.05498
22933, 17, 3, 6, 4.05897
22934, 17, 4, 7, 4.05637
22935, 17, 4, 7, 4.05518
22936, 17, 3, 6, 4.05921
22937, 17, 3, 5, 4.0605
22938, 17, 3, 6, 4.0567
22939, 17, 3, 6, 4.055
22940, 17, 3, 5, 4.06126
22941, 17, 3, 6, 4.06299
22942, 17, 4, 7, 4.05738
22943, 17, 4, 8, 4.06473
22944, 17, 3, 6, 4.05947
22945, 17, 4, 8, 4.05887
22946, 17, 4, 7, 4.06475
22947, 17, 4, 7, 4.06137
22948, 17, 4, 8, 4.05638
22949, 17, 5, 9, 4.06375
22950, 17, 4, 8, 4.05711
22951, 17, 3, 6, 4.05863
22952, 17, 5, 9, 4.05888
22953, 17, 4, 8, 4.06232
22954, 17, 4, 7, 4.06023
22955, 17, 4, 8, 4.05555
22956, 17, 5, 9, 4.06202
22957, 17, 4, 8, 4.05664
22958, 17, 3, 6, 4.05834
22959, 17, 5, 9, 4.05853
22960, 17, 4, 8, 4.05986
22961, 17, 4, 7, 4.05357
22962, 17, 3, 6, 4.06017
22963, 17, 4, 8, 4.06013
22964, 17, 4, 8, 4.05593
22965, 17, 3, 6, 4.05876
22966, 17, 4, 7, 4.0582
22967, 17, 4, 7, 4.05322
22968, 17, 3, 6, 4.0629
22969, 17, 3, 6, 4.0628
22970, 17, 3, 6, 4.06175
22971, 17, 4, 7, 4.06251
22972, 17, 4, 7, 4.06259
22973, 17, 4, 7, 4.06203
22974, 17, 4, 7, 4.06207
22975, 17, 4, 7, 4.06141
22976, 17, 4, 7, 4.06163
22977, 17, 4, 8, 4.06319
22978, 17, 4, 8, 4.06323
22979, 17, 3, 6, 4.05989
22980, 17, 4, 7, 4.06195
22981, 17, 4, 7, 4.06171
22982, 17, 4, 8, 4.06388
22983, 17, 3, 6, 4.05979
22984, 17, 4, 7, 4.05488
22985, 17, 4, 8, 4.05441
22986, 17, 3, 6, 4.0578
22987, 17, 4, 7, 4.05612
22988, 17, 3, 6, 4.05595
22989, 17, 3, 5, 4.05991
22990, 17, 4, 7, 4.05732
22991, 17, 3, 6, 4.0584
22992, 17, 4, 8, 4.0586
22993, 17, 4, 8, 4.05951
22994, 17, 4, 7, 4.05631
22995, 17, 3, 6, 4.05697
22996, 17, 4, 7, 4.05452
22997, 17, 4, 7, 4.05402
22998, 17, 4, 8, 4.0521
22999, 17, 3, 6, 4.05734
23000, 17, 3, 6, 4.05611
23001, 17, 4, 7, 4.05346
23002, 17, 3, 6, 4.05587
23003, 17, 3, 5, 4.05963
23004, 17, 4, 7, 4.05546
23005, 17, 3, 6, 4.05798
23006, 17, 4, 8, 4.05569
23007, 17, 4, 7, 4.05686
23008, 17, 4, 8, 4.0565
23009, 17, 4, 7, 4.05456
23010, 17, 3, 6, 4.05619
23011, 17, 3, 6, 4.05606
23012, 17, 4, 7, 4.05338
23013, 17, 4, 7, 4.05216
23014, 17, 3, 5, 4.0593
23015, 17, 3, 6, 4.05546
23016, 17, 3, 6, 4.05374
23017, 17, 3, 6, 4.05626
23018, 17, 3, 5, 4.06005
23019, 17, 3, 5, 4.05914
23020, 17, 4, 7, 4.05474
23021, 17, 3, 6, 4.05559
23022, 17, 3, 6, 4.05484
23023, 17, 3, 5, 4.05744
23024, 17, 2, 4, 4.06153
23025, 17, 4, 7, 4.05808
23026, 17, 4, 8, 4.06042
23027, 17, 3, 6, 4.06223
23028, 17, 4, 7, 4.06384
23029, 17, 4, 7, 4.05939
23030, 17, 3, 6, 4.06087
23031, 17, 4, 8, 4.06331
23032, 17, 4, 8, 4.06125
23033, 17, 4, 7, 4.06196
23034, 17, 4, 7, 4.05774
23035, 17, 4, 7, 4.0583
23036, 17, 4, 8, 4.05927
23037, 17, 3, 6, 4.06126
23038, 17, 3, 6, 4.06147
23039, 17, 4, 7, 4.06185
23040, 17, 4, 7, 4.05862
23041, 17, 3, 6, 4.06027
23042, 17, 4, 8, 4.06249
23043, 17, 4, 7, 4.05934
23044, 17, 4, 8, 4.06107
23045, 17, 4, 7, 4.06041
23046, 17, 4, 7, 4.05769
23047, 17, 4, 7, 4.05766
23048, 17, 4, 8, 4.0578
23049, 17, 3, 6, 4.06088
23050, 17, 3, 6, 4.06032
23051, 17, 4, 7, 4.05981
23052, 17, 3, 6, 4.05695
23053, 17, 4, 7, 4.05787
23054, 17, 3, 6, 4.06022
23055, 17, 4, 8, 4.06113
23056, 17, 4, 7, 4.05876
23057, 17, 4, 8, 4.06016
23058, 17, 4, 7, 4.05921
23059, 17, 3, 6, 4.05664
23060, 17, 3, 6, 4.05857
23061, 17, 4, 7, 4.05727
23062, 17, 4, 7, 4.05704
23063, 17, 3, 5, 4.06179
23064, 17, 3, 6, 4.05967
23065, 17, 3, 6, 4.05883
23066, 17, 3, 6, 4.05756
23067, 17, 3, 5, 4.0615
23068, 17, 3, 5, 4.06108
23069, 17, 4, 7, 4.06006
23070, 17, 4, 7, 4.0579
23071, 17, 3, 6, 4.0592
23072, 17, 3, 6, 4.05652
23073, 17, 3, 6, 4.06308
23074, 17, 4, 7, 4.0617
23075, 17, 4, 7, 4.064
23076, 17, 3, 6, 4.06029
23077, 17, 3, 6, 4.06283
23078, 17, 4, 7, 4.0617
23079, 17, 3, 6, 4.06261
23080, 17, 4, 7, 4.06455
23081, 17, 3, 6, 4.05963
23082, 17, 3, 5, 4.06102
23083, 17, 3, 6, 4.06286
23084, 17, 4, 7, 4.06189
23085, 17, 3, 6, 4.06267
23086, 17, 4, 7, 4.0646
23087, 17, 3, 6, 4.05987
23088, 17, 3, 5, 4.06103
23089, 17, 3, 6, 4.06268
23090, 17, 3, 5, 4.06142
23091, 17, 4, 8, 4.06107
23092, 17, 4, 7, 4.06001
23093, 17, 5, 9, 4.06042
23094, 17, 5, 10, 4.0605
23095, 17, 4, 8, 4.06072
23096, 17, 4, 8, 4.05991
23097, 17, 5, 9, 4.06041
23098, 17, 5, 9, 4.05986
23099, 17, 4, 7, 4.06185
23100, 17, 4, 7, 4.06117
23101, 17, 4, 7, 4.06133
23102, 17, 4, 8, 4.06261
23103, 17, 4, 7, 4.06154
23104, 17, 4, 8, 4.05932
23105, 17, 4, 8, 4.06086
23106, 17, 5, 9, 4.05967
23107, 17, 4, 8, 4.06007
23108, 17, 3, 6, 4.05976
23109, 17, 4, 8, 4.05983
23110, 17, 5, 9, 4.06131
23111, 17, 4, 7, 4.06213
23112, 17, 3, 6, 4.06294
23113, 17, 3, 6, 4.06229
23114, 17, 4, 7, 4.06062
23115, 17, 4, 8, 4.0594
23116, 17, 4, 7, 4.06002
23117, 17, 4, 8, 4.05912
23118, 17, 4, 8, 4.05907
23119, 17, 4, 7, 4.06053
23120, 17, 4, 8, 4.05931
23121, 17, 4, 8, 4.05942
23122, 17, 3, 6, 4.06014
23123, 17, 5, 9, 4.0608
23124, 17, 3, 6, 4.06094
23125, 17, 4, 8, 4.05986
23126, 17, 4, 7, 4.0602
23127, 17, 3, 6, 4.06041
23128, 17, 4, 8, 4.06053
23129, 17, 4, 7, 4.06014
23130, 17, 4, 8, 4.06138
23131, 17, 4, 7, 4.06026
23132, 17, 4, 8, 4.06014
23133, 17, 4, 7, 4.0604
23134, 17, 3, 6, 4.06077
23135, 17, 4, 8, 4.06053
23136, 17, 4, 7, 4.06063
23137, 17, 4, 8, 4.06234
23138, 17, 3, 6, 4.05403
23139, 17, 4, 7, 4.04842
23140, 17, 4, 8, 4.04448
23141, 17, 4, 8, 4.04182
23142, 17, 4, 8, 4.04696
23143, 17, 4, 7, 4.05173
23144, 17, 5, 9, 4.0433
23145, 17, 4, 8, 4.0469
23146, 17, 5, 9, 4.04335
23147, 17, 5, 10, 4.04117
23148, 17, 3, 6, 4.05255
23149, 17, 4, 7, 4.04742
23150, 17, 4, 8, 4.04385
23151, 17, 3, 6, 4.05573
23152, 17, 4, 7, 4.04957
23153, 17, 4, 8, 4.0452
23154, 17, 4, 8, 4.06394
23155, 17, 4, 7, 4.05315
23156, 17, 4, 7, 4.05591
23157, 17, 4, 7, 4.058
23158, 17, 5, 9, 4.0592
23159, 17, 5, 9, 4.06555
23160, 17, 4, 8, 4.0569
23161, 17, 4, 8, 4.05907
23162, 17, 4, 7, 4.06155
23163, 17, 4, 8, 4.05621
23164, 17, 4, 7, 4.05334
23165, 17, 5, 9, 4.05849
23166, 17, 4, 8, 4.05198
23167, 17, 4, 8, 4.05243
23168, 17, 5, 10, 4.06105
23169, 17, 4, 8, 4.05588
23170, 17, 4, 8, 4.05564
23171, 17, 4, 8, 4.04914
23172, 17, 4, 7, 4.05658
23173, 17, 4, 8, 4.0565
23174, 17, 5, 9, 4.05764
23175, 17, 4, 8, 4.05064
23176, 17, 5, 9, 4.05161
23177, 17, 5, 10, 4.05385
23178, 17, 4, 8, 4.05752
23179, 17, 5, 9, 4.05299
23180, 17, 5, 9, 4.05289
23181, 17, 5, 9, 4.04957
23182, 17, 4, 7, 4.05405
23183, 17, 5, 10, 4.04954
23184, 17, 5, 10, 4.04613
23185, 17, 4, 8, 4.04944
23186, 17, 5, 9, 4.0517
23187, 17, 5, 10, 4.04844
23188, 17, 5, 10, 4.05408
23189, 17, 6, 11, 4.0515
23190, 17, 5, 10, 4.05134
23191, 17, 6, 11, 4.04869
23192, 17, 4, 8, 4.05412
23193, 17, 5, 9, 4.04994
23194, 17, 4, 8, 4.05024
23195, 17, 5, 9, 4.04594
23196, 17, 5, 10, 4.0545
23197, 17, 4, 8, 4.05033
23198, 17, 4, 8, 4.05215
23199, 17, 6, 11, 4.05779
23200, 17, 5, 9, 4.05229
23201, 17, 4, 8, 4.04796
23202, 17, 3, 6, 4.05574
23203, 17, 4, 7, 4.0507
23204, 17, 4, 8, 4.04714
23205, 17, 4, 7, 4.05285
23206, 17, 4, 8, 4.04897
23207, 17, 4, 8, 4.04628
23208, 17, 4, 7, 4.05155
23209, 17, 4, 8, 4.04817
23210, 17, 4, 8, 4.04587
23211, 17, 3, 6, 4.05605
23212, 17, 4, 7, 4.05047
23213, 17, 4, 8, 4.0465
23214, 17, 4, 8, 4.05145
23215, 17, 4, 7, 4.05444
23216, 17, 5, 9, 4.04808
23217, 17, 4, 8, 4.04974
23218, 17, 5, 9, 4.04905
23219, 17, 5, 10, 4.0463
23220, 17, 5, 9, 4.05052
23221, 17, 5, 10, 4.04824
23222, 17, 4, 7, 4.05447
23223, 17, 4, 8, 4.05007
23224, 17, 4, 8, 4.04931
23225, 17, 5, 9, 4.04533
23226, 17, 3, 6, 4.05432
23227, 17, 4, 7, 4.04987
23228, 17, 4, 8, 4.04676
23229, 17, 3, 6, 4.05722
23230, 17, 4, 7, 4.05131
23231, 17, 4, 8, 4.04711
23232, 17, 3, 6, 4.06059
23233, 17, 3, 6, 4.0604
23234, 17, 4, 8, 4.06239
23235, 17, 3, 6, 4.06015
23236, 17, 4, 7, 4.06143
23237, 17, 4, 7, 4.06093
23238, 17, 4, 7, 4.06255
23239, 17, 4, 8, 4.06436
23240, 17, 4, 7, 4.05412
23241, 17, 4, 7, 4.05539
23242, 17, 4, 7, 4.05825
23243, 17, 5, 9, 4.05808
23244, 17, 4, 7, 4.05582
23245, 17, 5, 9, 4.064
23246, 17, 4, 8, 4.05651
23247, 17, 4, 8, 4.05718
23248, 17, 4, 7, 4.06241
23249, 17, 4, 8, 4.0569
23250, 17, 5, 9, 4.05965
23251, 17, 4, 8, 4.0517
23252, 17, 4, 8, 4.0531
23253, 17, 4, 8, 4.05268
23254, 17, 5, 10, 4.06034
23255, 17, 4, 8, 4.05442
23256, 17, 4, 8, 4.05712
23257, 17, 4, 7, 4.05942
23258, 17, 5, 9, 4.06304
23259, 17, 4, 7, 4.0596
23260, 17, 4, 8, 4.06118
23261, 17, 4, 8, 4.06169
23262, 17, 3, 6, 4.05744
23263, 17, 4, 7, 4.05875
23264, 17, 4, 8, 4.05862
23265, 17, 5, 9, 4.06233
23266, 17, 4, 8, 4.05244
23267, 17, 5, 9, 4.05312
23268, 17, 5, 10, 4.05777
23269, 17, 4, 8, 4.0592
23270, 17, 5, 9, 4.054
23271, 17, 4, 8, 4.06073
23272, 17, 5, 9, 4.05557
23273, 17, 5, 9, 4.06096
23274, 17, 5, 10, 4.05636
23275, 17, 4, 8, 4.06027
23276, 17, 5, 9, 4.05481
23277, 17, 5, 9, 4.06354
23278, 17, 4, 8, 4.0526
23279, 17, 4, 7, 4.05745
23280, 17, 5, 10, 4.05808
23281, 17, 4, 8, 4.05522
23282, 17, 5, 10, 4.06472
23283, 17, 5, 9, 4.0558
23284, 17, 4, 8, 4.06131
23285, 17, 5, 9, 4.05552
23286, 17, 4, 7, 4.05178
23287, 17, 5, 9, 4.05951
23288, 17, 5, 9, 4.05244
23289, 17, 4, 7, 4.05658
23290, 17, 5, 10, 4.0554
23291, 17, 5, 10, 4.04836
23292, 17, 4, 8, 4.05156
23293, 17, 5, 9, 4.054
23294, 17, 5, 10, 4.05007
23295, 17, 5, 10, 4.06147
23296, 17, 6, 11, 4.05798
23297, 17, 5, 10, 4.05553
23298, 17, 6, 11, 4.05206
23299, 17, 4, 8, 4.05875
23300, 17, 5, 9, 4.05403
23301, 17, 5, 10, 4.05812
23302, 17, 4, 8, 4.05192
23303, 17, 4, 8, 4.05201
23304, 17, 6, 11, 4.06028
23305, 17, 5, 9, 4.05542
23306, 17, 3, 6, 4.0597
23307, 17, 4, 8, 4.06141
23308, 17, 4, 7, 4.05349
23309, 17, 5, 9, 4.05734
23310, 17, 4, 8, 4.05857
23311, 17, 5, 9, 4.05396
23312, 17, 4, 7, 4.06072
23313, 17, 4, 8, 4.05594
23314, 17, 4, 7, 4.06041
23315, 17, 4, 8, 4.05519
23316, 17, 4, 7, 4.05692
23317, 17, 4, 8, 4.05095
23318, 17, 3, 6, 4.05831
23319, 17, 4, 7, 4.05341
23320, 17, 4, 8, 4.04988
23321, 17, 4, 7, 4.05687
23322, 17, 4, 8, 4.05281
23323, 17, 4, 8, 4.04991
23324, 17, 4, 7, 4.05655
23325, 17, 4, 8, 4.05313
23326, 17, 4, 8, 4.05071
23327, 17, 4, 8, 4.04772
23328, 17, 4, 8, 4.0576
23329, 17, 4, 7, 4.0569
23330, 17, 5, 9, 4.0539
23331, 17, 4, 8, 4.05205
23332, 17, 5, 9, 4.05266
23333, 17, 5, 10, 4.04933
23334, 17, 5, 9, 4.05847
23335, 17, 5, 10, 4.05559
23336, 17, 4, 7, 4.0584
23337, 17, 4, 8, 4.05388
23338, 17, 4, 8, 4.05055
23339, 17, 5, 9, 4.04622
23340, 17, 3, 6, 4.05737
23341, 17, 4, 7, 4.0531
23342, 17, 4, 8, 4.05009
23343, 17, 3, 6, 4.05847
23344, 17, 4, 7, 4.05267
23345, 17, 4, 8, 4.04851
23346, 17, 5, 9, 4.04482
23347, 17, 4, 7, 4.04851
23348, 17, 4, 8, 4.04651
23349, 17, 5, 10, 4.04667
23350, 17, 4, 8, 4.04596
23351, 17, 4, 7, 4.05042
23352, 17, 5, 9, 4.04278
23353, 17, 4, 7, 4.04796
23354, 17, 3, 6, 4.05314
23355, 17, 4, 8, 4.04387
23356, 17, 4, 7, 4.05308
23357, 17, 4, 8, 4.05481
23358, 17, 4, 7, 4.06145
23359, 17, 5, 9, 4.06549
23360, 17, 4, 7, 4.05696
23361, 17, 5, 9, 4.05809
23362, 17, 4, 7, 4.05785
23363, 17, 4, 8, 4.06386
23364, 17, 4, 7, 4.0518
23365, 17, 4, 7, 4.06308
23366, 17, 4, 7, 4.05916
23367, 17, 3, 6, 4.05717
23368, 17, 4, 7, 4.06188
23369, 17, 4, 8, 4.06481
23370, 17, 4, 8, 4.06165
23371, 17, 3, 6, 4.06064
23372, 17, 3, 6, 4.05939
23373, 17, 3, 6, 4.05669
23374, 17, 5, 9, 4.06206
23375, 17, 5, 9, 4.05086
23376, 17, 4, 8, 4.05695
23377, 17, 4, 8, 4.05062
23378, 17, 5, 10, 4.06405
23379, 17, 5, 10, 4.0548
23380, 17, 4, 8, 4.05974
23381, 17, 4, 8, 4.0538
23382, 17, 4, 8, 4.04769
23383, 17, 4, 7, 4.05217
23384, 17, 5, 9, 4.05334
23385, 17, 4, 8, 4.05901
23386, 17, 5, 10, 4.0632
23387, 17, 5, 9, 4.05473
23388, 17, 4, 8, 4.05571
23389, 17, 5, 10, 4.05693
23390, 17, 4, 7, 4.05645
23391, 17, 5, 9, 4.06083
23392, 17, 4, 8, 4.05087
23393, 17, 5, 9, 4.04845
23394, 17, 4, 8, 4.05242
23395, 17, 5, 10, 4.0455
23396, 17, 5, 9, 4.04865
23397, 17, 4, 8, 4.05209
23398, 17, 5, 10, 4.04628
23399, 17, 5, 10, 4.04751
23400, 17, 5, 9, 4.0504
23401, 17, 6, 11, 4.0458
23402, 17, 4, 8, 4.04889
23403, 17, 4, 7, 4.05353
23404, 17, 5, 9, 4.0452
23405, 17, 5, 10, 4.05692
23406, 17, 5, 10, 4.04921
23407, 17, 4, 8, 4.05372
23408, 17, 4, 8, 4.04959
23409, 17, 5, 10, 4.05118
23410, 17, 6, 11, 4.05979
23411, 17, 6, 11, 4.05328
23412, 17, 5, 9, 4.05516
23413, 17, 4, 8, 4.05195
23414, 17, 5, 9, 4.04679
